university_name,location,course_url,course_or_degree_name,degree_program,ucas_tariff,ucas_tariff_link,ucas_relevant_qualification,a_levels_overall,mandatory_subject_of_a_levels,a_levels_mandatory_minimum_grades,o_levels_overall,mandatory_subject_of_o_levels,o_levels_mandatory_minimum_grades,btec_or_cambridge_technical,btec,btec_extended_diploma,btec_national_diploma,btec_national_extended_diploma,apprenticeship,access_to_higher_educational_diploma,IB_or_international_baccalaureate_points,points_required_from_higher_level_IB_subjects,portfolio_submission,gcse_overall,mandatory_subject_of_gcse,gcse_mandatory_minimum_grades,t_level,t_level_main_subject_grades,t_level_main_subject,t_level_core_subject_grade,bachelors_degree,relevant_work_experience,eligibility_for_SQE,additional_requirements_for_non_UK_degree,cache_technical_level_3,scottish_irish_leaving_certificate,nvq_level,foundation_diploma,ual_extended_diploma,ptlls_or_city_and_guilds,schooling_duration,accreditation_of_prior_experiential_learning_or_APEL,higher_national_diploma_or_HND,higher_national_certificate_or_HNC,foundation_degree,certificate_of_higher_education_or_CertHE,professional_registration,masters_degree,research,recognised_international_foundation_course,year_1_bachelor’s_degree,auditions,interview,ielts,ielts_individual_component,ol_english,al_english,duolingo_overall,duolingo_individual_component,a_UK_bachelors_degree_as_proof_of_english_proficiency,a_bachelors_degree_completed_in_the_english_medium_as_proof_of_english_proficiency,toefl,pte,additional_requirements,url,source_file
University College Birmingham,Birmingham,https://www.accesstohe.ac.uk/home,access-to-higher-education-diploma-health-professions,Foundation,128-112,None,"UCAS Relevant Qualification: ""Access to Higher Education Diploma (Health Professions)""",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4/C in English or Maths,"English, Maths",4/C,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Additional Requirements: None,https://www.ucb.ac.uk/study/courses/college/access-to-higher-education-diploma-health-professions/,ucb.xlsx
University College Birmingham,Birmingham,https://www.ucb.ac.uk/courses/undergraduate/construction-management-bsc-hons/,construction-management,Bachelor's,80 UCAS Tariff points,None,"A-levels, T-levels, BTEC, Access to Higher Education Diploma",CDD,None,None,None,None,None,MMM,Pass (80 UCAS points),None,None,None,Achieve an advanced apprenticeship (Level 3),None,None,None,None,GCSE Mathematics at grades 9-4/A*-C or equivalent,Mathematics,None,Pass with a core component of grade C,None,None,None,None,Minimum of three years' relevant work experience,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.5,6.0,None,None,None,None,None,None,None,None,International students must visit the Country Specific Information page for academic and English entry requirements.,https://www.ucb.ac.uk/study/courses/undergraduate/construction-management-bsc-hons/,ucb.xlsx
University College Birmingham,Birmingham,https://www.ucb.ac.uk/courses/information-and-creative-technology-level-2,information-and-creative-technology-level-2,Foundation,None,None,UCAS Relevant Qualification: None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"4 GCSEs at grade 3 (grade D) including English (Language or Literature) and Maths, or equivalent.","English, Maths",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Additional Requirements: None,https://www.ucb.ac.uk/study/courses/college/information-and-creative-technology-level-2/,ucb.xlsx
University College Birmingham,Birmingham,https://www.ucb.ac.uk/courses/sport-coaching-and-fitness-bsc-hons-top-up/,sport-coaching-and-fitness-bsc-hons-top-up,Bachelor's,None,None,"UCAS Relevant Qualification: ""A relevant HND or a foundation degree in the areas of Sports and Exercise Science, with 240 credits.""",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,CACHE Technical Level 3 Requirement: None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Additional Requirements: None,https://www.ucb.ac.uk/study/courses/top-up/sport-coaching-and-fitness-bsc-hons-top-up/,ucb.xlsx
University College Birmingham,Birmingham,https://www.ucb.ac.uk/courses/health-and-social-care-level-3/,health-and-social-care-level-3,Bachelor's,56 UCAS points,None,"UCAS Relevant Qualification: ""4 GCSEs at Grade 4 (grade D) or above, including English (Language or Literature) and Maths.""",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4 GCSEs at Grade 4 (grade D) or above,"English (Language or Literature), Maths",4,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"Additional Requirements:
DBS Check: ""Required""
Uniform and Kit Costs: ""Approximately £30""
Guaranteed Progression: ""Students who achieve 56 UCAS points or more from this qualification will automatically be guaranteed a place on a degree course at University College Birmingham.""",https://www.ucb.ac.uk/study/courses/college/health-and-social-care-level-3/,ucb.xlsx
University College Birmingham,Birmingham,https://www.ucb.ac.uk/courses/culinary-arts-management-ba-hons,culinary-arts-management-ba-hons,Bachelor's,112,None,"UCAS Relevant Qualification: ""A-levels, BTEC, Access to Higher Education Diploma, Other Level 3 qualifications""",BBC,None,None,None,None,None,DMM,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,CACHE Technical Level 3 Requirement: None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Additional Requirements: None,https://www.ucb.ac.uk/study/courses/undergraduate/culinary-arts-management-ba-hons-fda/,ucb.xlsx
University College Birmingham,Birmingham,https://www.ucb.ac.uk/courses/beauty-therapy-level-2-level-3,beauty-therapy-level-2-level-3,Bachelor's,None,None,"UCAS Relevant Qualification: ""4 GCSEs at grade 3 (grade D) or above, or equivalent.""",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"English, Maths",4/C,None,None,None,None,None,None,None,None,CACHE Technical Level 3 Requirement: None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Additional Requirements: None,https://www.ucb.ac.uk/study/courses/college/beauty-therapy-level-2-level-3/,ucb.xlsx
University College Birmingham,Birmingham,https://www.example.com,business-enterprise-ba-hons-top-up,Bachelor's,None,None,"UCAS Relevant Qualification: ""A relevant HND or a foundation degree in the areas of Marketing Management, Business Management, Finance and Business, with 240 credits.""",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,CACHE Technical Level 3 Requirement: None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Additional Requirements: None,https://www.ucb.ac.uk/study/courses/top-up/business-enterprise-ba-hons-top-up/,ucb.xlsx
University College Birmingham,Birmingham,https://www.ucb.ac.uk/courses/business-level-3-national-foundation-national-extended-diploma/,business-level-3-national-foundation-national-extended-diploma,Foundation,56,None,"UCAS Relevant Qualification: ""4 GCSEs at grade 4 (grade C), including English (Language or Literature) and Maths, or equivalent.""",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4,"English, Maths",C or 4,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Additional Requirements: None,https://www.ucb.ac.uk/study/courses/college/business-level-3-national-foundation-national-extended-diploma/,ucb.xlsx
University College Birmingham,Birmingham,https://www.ucb.ac.uk/courses/sports-management-ba-hons-top-up/,sports-management-ba-hons-top-up,Bachelor's,None,None,"UCAS Relevant Qualification: ""A relevant HND or a foundation degree in the area of Sports Management, with 240 credits.""",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,CACHE Technical Level 3 Requirement: None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Additional Requirements: None,https://www.ucb.ac.uk/study/courses/top-up/sports-management-ba-hons-top-up/,ucb.xlsx
University College Birmingham,Birmingham,https://www.example.com,quantity-surveying-higher-national-certificate,Higher National Certificate,32 UCAS Tariff points,None,A-levels: An A-level grade profile of EE. T-levels: A T-level graded Pass. BTEC: A BTEC grade profile of PP. Apprenticeship: Achieve an advanced apprenticeship (Level 3). Access to Higher Education Diploma: 32 UCAS Tariff points.,EE,None,None,None,None,None,PP,Pass,None,None,None,Level 3,None,None,None,None,"GCSE/IGCSE maths grade 9-4/A*-C or equivalent, GCSE/IGCSE English Language grade 9-4/A*-C or equivalent","Mathematics, English",9-4/A*-C,None,None,None,None,None,Minimum of 3 years' relevant work experience,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"Work-based: Equal consideration is given to applicants who are currently in relevant construction work and wish to apply to University College Birmingham. To apply, they must have a minimum of 3 years' relevant work experience, demonstrating technical, management or supervisory duties. Any application must also include a reference from their line manager which supports entry to higher education.",https://www.ucb.ac.uk/study/courses/undergraduate/quantity-surveying-higher-national-certificate/,ucb.xlsx
University College Birmingham,Birmingham,https://www.bcu.ac.uk/courses/economics-a-level,economics-a-level,A-level,56,None,"UCAS Relevant Qualification: ""Minimum of five GCSE subjects at grade 5 or higher, including a grade 6 in GCSE English Literature or Language and Maths.""",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,5C,"English, Maths",6,None,None,None,None,None,None,None,None,CACHE Technical Level 3 Requirement: None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Additional Requirements: None,https://www.ucb.ac.uk/study/courses/sixth-form/economics-a-level/,ucb.xlsx
University College Birmingham,Birmingham,https://www.ucb.ac.uk/courses/engineering-btec-level-3-national-foundation-national-extended-diploma/,engineering-btec-level-3-national-foundation-national-extended-diploma,Foundation,None,None,"UCAS Relevant Qualification: ""4 GCSEs at grade 4 (grade C) including English (Language or Literature), or equivalent. GCSE Maths at grade 5.""",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"4 GCSEs at grade 4 (grade C) including English (Language or Literature), or equivalent. GCSE Maths at grade 5.","English, Maths",5,None,None,None,None,None,None,None,None,CACHE Technical Level 3 Requirement: None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Additional Requirements: None,https://www.ucb.ac.uk/study/courses/college/engineering-level-3/,ucb.xlsx
University College Birmingham,Birmingham,https://www.example.com,politics-a-level,A-level,56 UCAS points,//www.example.com,"Minimum of five GCSE subjects at grade 5 or higher, including GCSE English Literature or Language and Maths.",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Minimum of five GCSE subjects at grade 5 or higher,GCSE English Literature or Language and Maths,5,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,https://www.ucb.ac.uk/study/courses/sixth-form/politics-a-level/,ucb.xlsx
University College Birmingham,Birmingham,https://www.ucb.ac.uk/courses/early-years-practitioner-cache-level-2-diploma,early-years-practitioner-cache-level-2-diploma,Bachelor's,None,None,"UCAS Relevant Qualification: ""4 GCSEs at grade 3 (grade D) including English (Language or Literature) and Maths, or equivalent.""",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"English, Maths",3,None,None,None,None,None,None,None,None,CACHE Technical Level 3 Requirement: None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Additional Requirements: None,https://www.ucb.ac.uk/study/courses/college/early-years-practitioner-level-2/,ucb.xlsx
University College Birmingham,Birmingham,https://www.ucb.ac.uk/courses/adult-nursing-bsc-hons,adult-nursing,Bachelor's,112,None,"UCAS Relevant Qualification: ""A-levels: Grade profile of BBC, T-levels: A T-level with an overall Merit grade, BTEC: Grade profile of DMM, Access to Higher Education Diploma: 112 UCAS Tariff points including a minimum of 15 Level 3 credits at Distinction.""",BBC,None,None,None,None,None,DMM,None,None,None,None,None,None,None,None,None,5C,"English, Maths, Biology",C or 4,None,None,None,None,None,None,None,None,CACHE Technical Level 3 Requirement: None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Required,6.5,6.0,None,None,None,None,None,None,None,None,"Disclosure and Barring Service: ""Students must complete an Enhanced Disclosure and Barring Service (DBS) check. The University will coordinate and fund the completion of the DBS check."" Pre-course health and immunisation requirements: ""Students must complete a Pre-course Health Questionnaire and meet the Immunisation Requirements.""",https://www.ucb.ac.uk/study/courses/undergraduate/adult-nursing-bsc-hons/,ucb.xlsx
